# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  128       4.772467694441e-10       1.427899219206e-13      -5.273485113311e-12       0.000000000000e+00       5.546408437477e-12       9.037490812895e-13      -5.529766500274e-15 
  129       4.817615296691e-10       1.434951648009e-13      -5.334279292344e-12       0.000000000000e+00       5.427738199012e-12       8.885627399394e-13      -5.447351251132e-15 
  130       4.862768918281e-10       1.441382764196e-13      -5.393089746993e-12       0.000000000000e+00       5.312014449474e-12       8.736876156248e-13      -5.367441420824e-15 
  131       4.907920785728e-10       1.447186703859e-13      -5.449852254990e-12       0.000000000000e+00       5.199248435307e-12       8.591269722326e-13      -5.289937911408e-15 
  132       4.953062574376e-10       1.452358257227e-13      -5.504503271714e-12       0.000000000000e+00       5.089438308515e-12       8.448825657943e-13      -5.214724315698e-15 
  133       4.998185393408e-10       1.456892885338e-13      -5.556979969083e-12       0.000000000000e+00       4.982568763344e-12       8.309546011081e-13      -5.141666495074e-15 
  134       5.043279770873e-10       1.460786736715e-13      -5.607220274449e-12       0.000000000000e+00       4.878610672948e-12       8.173416883602e-13      -5.070612157306e-15 
  135       5.088335638703e-10       1.464036664042e-13      -5.655162909491e-12       0.000000000000e+00       4.777520726070e-12       8.040407997476e-13      -5.001390434371e-15 
  136       5.133342317734e-10       1.466640240837e-13      -5.700747429103e-12       0.000000000000e+00       4.679241063706e-12       7.910472260990e-13      -4.933811460264e-15 
  137       5.178288502725e-10       1.468595778126e-13      -5.743914260287e-12       0.000000000000e+00       4.583698915788e-12       7.783545334976e-13      -4.867665948822e-15 
  138       5.223162247376e-10       1.469902341120e-13      -5.784604741052e-12       0.000000000000e+00       4.490806237852e-12       7.659545199026e-13      -4.802724771539e-15 
  139       5.267950949355e-10       1.470559765888e-13      -5.822761159296e-12       0.000000000000e+00       4.400459347712e-12       7.538371717711e-13      -4.738738535381e-15 
  140       5.312641335308e-10       1.470568676031e-13      -5.858326791705e-12       0.000000000000e+00       4.312538562135e-12       7.419906206801e-13      -4.675437160606e-15 
  141       5.357219445887e-10       1.469930499356e-13      -5.891245942644e-12       0.000000000000e+00       4.226907833513e-12       7.304010999483e-13      -4.612529458581e-15 
  142       5.401670620767e-10       1.468647484556e-13      -5.921463983049e-12       0.000000000000e+00       4.143414386539e-12       7.190529012583e-13      -4.549702709597e-15 
  143       5.445979483663e-10       1.466722717877e-13      -5.948927389318e-12       0.000000000000e+00       4.061888354877e-12       7.079283312782e-13      -4.486622240690e-15 
  144       5.490131092829e-10       1.464160244139e-13      -5.973583841450e-12       0.000000000000e+00       3.982178392129e-12       6.970115784069e-13      -4.423000862088e-15 
  145       5.534114551981e-10       1.460965408033e-13      -5.995382446252e-12       0.000000000000e+00       3.904263228521e-12       6.863008342238e-13      -4.358815783004e-15 
  146       5.577919728543e-10       1.457144578320e-13      -6.014273610173e-12       0.000000000000e+00       3.828150472749e-12       6.757972901551e-13      -4.294112377841e-15 
  147       5.621536111927e-10       1.452705063640e-13      -6.030209020916e-12       0.000000000000e+00       3.753841470050e-12       6.655013139354e-13      -4.228936227308e-15 
  148       5.664952805254e-10       1.447655129782e-13      -6.043141686678e-12       0.000000000000e+00       3.681331145630e-12       6.554124287020e-13      -4.163333097720e-15 
  149       5.708158517073e-10       1.442004016958e-13      -6.053025975374e-12       0.000000000000e+00       3.610607848086e-12       6.455292920878e-13      -4.097348920303e-15 
  150       5.751141553078e-10       1.435761957077e-13      -6.059817653877e-12       0.000000000000e+00       3.541653192825e-12       6.358496753165e-13      -4.031029770501e-15 
  151       5.793889807822e-10       1.428940191024e-13      -6.063473927246e-12       0.000000000000e+00       3.474441905490e-12       6.263704422952e-13      -3.964421847272e-15 
  152       5.836390756444e-10       1.421550985928e-13      -6.063953477963e-12       0.000000000000e+00       3.408941665379e-12       6.170875287093e-13      -3.897571452399e-15 
  153       5.878631446377e-10       1.413607652438e-13      -6.061216505161e-12       0.000000000000e+00       3.345112948870e-12       6.079959211158e-13      -3.830524969791e-15 
  154       5.920598489075e-10       1.405124562001e-13      -6.055224763860e-12       0.000000000000e+00       3.282908872842e-12       5.990896360374e-13      -3.763328844786e-15 
  155       5.962278051723e-10       1.396117164132e-13      -6.045941604199e-12       0.000000000000e+00       3.222275038097e-12       5.903616990563e-13      -3.696029563453e-15 
  156       6.003655848962e-10       1.386602003689e-13      -6.033332010668e-12       0.000000000000e+00       3.163149372783e-12       5.818041239081e-13      -3.628673631902e-15 
  157       6.044717134603e-10       1.376596738151e-13      -6.017362641341e-12       0.000000000000e+00       3.105461975816e-12       5.734078915760e-13      -3.561307555579e-15 
  158       6.085446693345e-10       1.366120154885e-13      -5.998001867111e-12       0.000000000000e+00       3.049134960303e-12       5.651629293840e-13      -3.493977818576e-15 
  159       6.125828832495e-10       1.355192188429e-13      -5.975219810918e-12       0.000000000000e+00       2.994082296961e-12       5.570580900916e-13      -3.426730862934e-15 
  160       6.165847373686e-10       1.343833937758e-13      -5.948988386986e-12       0.000000000000e+00       2.940209657546e-12       5.490811309869e-13      -3.359613067943e-15 
  161       6.205486822861e-10       1.332067213846e-13      -5.919281302173e-12       0.000000000000e+00       2.887433740832e-12       5.412214777838e-13      -3.292669095914e-15 
  162       6.244736013893e-10       1.319913101095e-13      -5.886073977793e-12       0.000000000000e+00       2.835742499892e-12       5.334788348741e-13      -3.225936808548e-15 
  163       6.283584772852e-10       1.307393301109e-13      -5.849343695830e-12       0.000000000000e+00       2.785139966430e-12       5.258553000928e-13      -3.159451859356e-15 
  164       6.322022765881e-10       1.294530605963e-13      -5.809069674943e-12       0.000000000000e+00       2.735627180832e-12       5.183526403685e-13      -3.093249258780e-15 
  165       6.360039496334e-10       1.281348913318e-13      -5.765233109523e-12       0.000000000000e+00       2.687202125226e-12       5.109722836300e-13      -3.027363345977e-15 
  166       6.397624301914e-10       1.267873241532e-13      -5.717817208757e-12       0.000000000000e+00       2.639859656538e-12       5.037153107130e-13      -2.961827760608e-15 
  167       6.434766351815e-10       1.254129744775e-13      -5.666807235680e-12       0.000000000000e+00       2.593591439557e-12       4.965824472660e-13      -2.896675414624e-15 
  168       6.471454643855e-10       1.240145728141e-13      -5.612190546238e-12       0.000000000000e+00       2.548385879988e-12       4.895740556569e-13      -2.831938464056e-15 
  169       6.507678001625e-10       1.225949662763e-13      -5.553956628343e-12       0.000000000000e+00       2.504228057515e-12       4.826901268797e-13      -2.767648280803e-15 
  170       6.543425071617e-10       1.211571200921e-13      -5.492097140935e-12       0.000000000000e+00       2.461099658858e-12       4.759302724605e-13      -2.703835424420e-15 
  171       6.578684320373e-10       1.197041191163e-13      -5.426605953039e-12       0.000000000000e+00       2.418978910833e-12       4.692937163641e-13      -2.640529613903e-15 
  172       6.613444031616e-10       1.182391693412e-13      -5.357479182820e-12       0.000000000000e+00       2.377840513413e-12       4.627792869004e-13      -2.577759699481e-15 
  173       6.647692303395e-10       1.167655994081e-13      -5.284715236648e-12       0.000000000000e+00       2.337655572782e-12       4.563854086311e-13      -2.515553634403e-15 
