# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   73       2.570626523195e-10       4.908603022575e-14      -9.343775297647e-13       2.267110039956e-16       2.379614909432e-11       2.964125362452e-12      -9.331870828299e-15 
   74       2.603402798064e-10       5.092267873359e-14      -9.984140896935e-13       2.329782297078e-16       2.303281028412e-11       2.880619988240e-12      -9.388076139069e-15 
   75       2.636479860533e-10       5.278620516562e-14      -1.063972980417e-12       2.393330708643e-16       2.230066753252e-11       2.800482890952e-12      -9.475739566707e-15 
   76       2.669842121734e-10       5.467562996962e-14      -1.131017970701e-12       2.457760173566e-16       2.159593377575e-11       2.723416379603e-12      -9.606384394405e-15 
   77       2.703495728973e-10       5.658937395501e-14      -1.199503171228e-12       2.523071948252e-16       2.091804257208e-11       2.649370197288e-12      -9.775630477763e-15 
   78       2.737450469345e-10       5.852561203367e-14      -1.269377596430e-12       2.589266251932e-16       2.026700197591e-11       2.578326601622e-12      -9.974029431181e-15 
   79       2.771713162471e-10       6.048239850619e-14      -1.340586769948e-12       2.656343199040e-16       1.964243358674e-11       2.510221901858e-12      -1.019092668941e-14 
   80       2.806287483719e-10       6.245766448174e-14      -1.413072675397e-12       2.724302795223e-16       1.904355479293e-11       2.444944371008e-12      -1.041442070075e-14 
   81       2.841173787429e-10       6.444921529804e-14      -1.486773707138e-12       2.793144933358e-16       1.846916101553e-11       2.382332157962e-12      -1.063132212017e-14 
   82       2.876368930128e-10       6.645472794122e-14      -1.561624621041e-12       2.862869389566e-16       1.791760795199e-11       2.322171199608e-12      -1.082711300256e-14 
   83       2.911866093757e-10       6.847174846576e-14      -1.637556485258e-12       2.933475819226e-16       1.738679381997e-11       2.264193132953e-12      -1.098590599584e-14 
   84       2.947658459060e-10       7.049792067045e-14      -1.714503836297e-12       3.004963906639e-16       1.687467011422e-11       2.208139529952e-12      -1.109374476732e-14 
