# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   53       1.974697756606e-10       1.914103435400e-14      -1.925239561705e-15       1.191732763666e-16       4.975778125308e-11       5.690163832455e-12      -7.750359297663e-15 
   54       2.001574643228e-10       2.028879291467e-14      -3.304336329694e-14       1.237403507323e-16       4.774522956566e-11       5.481103003549e-12      -6.311636052093e-15 
   55       2.028746741208e-10       2.147508560072e-14      -6.567360204281e-14       1.283929889561e-16       4.583288623687e-11       5.282439752298e-12      -5.374325596402e-15 
   56       2.056231442354e-10       2.269987904256e-14      -9.980859803375e-14       1.331308689061e-16       4.401849583957e-11       5.094106045566e-12      -4.949333813855e-15 
   57       2.084035239182e-10       2.396310098005e-14      -1.354831938333e-13       1.379536950359e-16       4.230105036584e-11       4.915943160821e-12      -4.954984354388e-15 
   58       2.112151532380e-10       2.526462666901e-14      -1.727375759024e-13       1.428611468154e-16       4.067664553537e-11       4.747475587413e-12      -5.291767056708e-15 
   59       2.140559680843e-10       2.660427771888e-14      -2.116176348332e-13       1.478528781642e-16       3.913830191672e-11       4.587891562551e-12      -5.841473119521e-15 
   60       2.169224051695e-10       2.798182093038e-14      -2.521753255824e-13       1.529285168857e-16       3.767578604876e-11       4.436023607284e-12      -6.466330272774e-15 
   61       2.198108993532e-10       2.939693330595e-14      -2.944583383770e-13       1.580877427558e-16       3.627845243703e-11       4.290662997734e-12      -7.037368294302e-15 
   62       2.227229832659e-10       3.084909053319e-14      -3.384755872058e-13       1.633305435528e-16       3.494491966107e-11       4.151629696382e-12      -7.528912193172e-15 
   63       2.256611689859e-10       3.233765129381e-14      -3.842245788361e-13       1.686570157528e-16       3.367525863422e-11       4.018909132049e-12      -7.943860907932e-15 
   64       2.286274131325e-10       3.386188669062e-14      -4.317014392297e-13       1.740672928373e-16       3.246808199764e-11       3.892330763756e-12      -8.286389960309e-15 
   65       2.316230723922e-10       3.542097801187e-14      -4.809009346124e-13       1.795615472225e-16       3.132046109173e-11       3.771559212217e-12      -8.562014083200e-15 
   66       2.346488590444e-10       3.701401449557e-14      -5.318164925428e-13       1.851399921886e-16       3.022784292759e-11       3.656085391337e-12      -8.777649848661e-15 
   67       2.377047964881e-10       3.863999109381e-14      -5.844402229821e-13       1.908028838095e-16       2.918396715841e-11       3.545217639698e-12      -8.941678295898e-15 
   68       2.407906808534e-10       4.029790086791e-14      -6.387616024499e-13       1.965505110045e-16       2.818253806664e-11       3.438274519168e-12      -9.063260544995e-15 
   69       2.439076738662e-10       4.198703891110e-14      -6.947631697862e-13       2.023831590400e-16       2.722281952741e-11       3.335228398793e-12      -9.149983614035e-15 
   70       2.470569543280e-10       4.370675627528e-14      -7.524239920803e-13       2.083011420646e-16       2.630502978473e-11       3.236176945346e-12      -9.209847898435e-15 
   71       2.502392096216e-10       4.545637097026e-14      -8.117209115283e-13       2.143048159285e-16       2.542864928452e-11       3.141149350324e-12      -9.252014721224e-15 
   72       2.534546041808e-10       4.723516814836e-14      -8.726285323110e-13       2.203945798096e-16       2.459238253133e-11       3.050102619170e-12      -9.286849855810e-15 
   73       2.567027479598e-10       4.904240028894e-14      -9.351192074701e-13       2.265708778391e-16       2.379411994510e-11       2.962917860490e-12      -9.325967048744e-15 
   74       2.599826649023e-10       5.087728738299e-14      -9.991630257862e-13       2.328342007268e-16       2.303089971790e-11       2.879396575274e-12      -9.382271542491e-15 
   75       2.632927614111e-10       5.273901711764e-14      -1.064727798655e-12       2.391850873875e-16       2.229886967066e-11       2.799256946120e-12      -9.470003598195e-15 
   76       2.666314722239e-10       5.462661033137e-14      -1.131777288266e-12       2.456240278266e-16       2.159424345424e-11       2.722208541234e-12      -9.600671244034e-15 
   77       2.699994037132e-10       5.653848864622e-14      -1.200265548122e-12       2.521511477623e-16       2.091645477472e-11       2.648200356392e-12      -9.769896048585e-15 
